,MenuItemId,MenuCategoryId,Name,Description,Price,Likes,UserLiked,Image
128,2e01abb0-7eea-4bbf-aaf7-d7af3a2ce128,0a55fa45-810e-462f-907b-156db53f7cb9,دوغ محلی 500 سی سی سبزیجات,محلی,,0,False,
129,6524cc40-ef60-49e5-a866-e36fd79688bc,0a55fa45-810e-462f-907b-156db53f7cb9,ایستک قوطی,,,0,False,
130,505960f3-7731-4d8c-8aac-edf4b3e62694,0a55fa45-810e-462f-907b-156db53f7cb9,نوشابه قوطی کوکا,,,0,False,
131,1de6b97b-dcf1-49c9-ac1b-f9b2863be9a7,0a55fa45-810e-462f-907b-156db53f7cb9,نوشابه قوطی فانتا,,,0,False,
132,c69b6c74-8f7c-4cfb-a963-0a67a28fc3d0,0893d897-ece8-4b72-bfb6-00ea61363125,دوبل چیز برگر,دو عدد برگر دست ساز 260گرم گوشت تازه چرخ کرده میکس گوساله و گوسفندی، پنیر گودا دو عدد، سس مخصوص، کاهو، گوجه، خیارشور، نان به انتخاب شما,150000 تومان ,0,False,
133,c8c89c35-ebfe-4450-8022-5cdb46b8b02c,0893d897-ece8-4b72-bfb6-00ea61363125,همبرگر,یک عدد برگر دست ساز 160گرمی گوشت تازه چرخ کرده میکس گوساله و گوسفندی، سس مخصوص، کاهو، گوجه، خیارشور، نان به انتخاب شما,80000 تومان ,0,False,
134,bea9afcd-1157-4e03-85cb-72155fd8466d,0893d897-ece8-4b72-bfb6-00ea61363125,چیز برگر,یک عدد برگر دست ساز 160 گرمی گوشت تازه چرخ کرده میکس گوساله و گوسفندی، پنیر گودا، سس مخصوص، کاهو، گوجه، خیارشور، نان به انتخاب شما,85000 تومان ,0,False,
135,3644e1d4-e2e5-4658-98e4-a4973adc360c,0893d897-ece8-4b72-bfb6-00ea61363125,دوبل برگر,2 عدد برگر دست ساز320گرم گوشت تازه چرخ کرده میکس گوساله و گوسفندی، سس مخصوص، کاهو، گوجه، خیارشور، نان به انتخاب شما,125000 تومان ,0,False,
136,c908b9cd-2c27-42fd-b525-b001360652e7,0893d897-ece8-4b72-bfb6-00ea61363125,رویال برگر,یک عدد برگر دست ساز 160گرم گوشت تازه چرخ کرده میکس گوساله و گوسفندی، ژامبون گوشت 80٪یک ورق، ژامبون مرغ 90٪یک ورق، پنیر گودا، قارچ بلنچ، سس مخصوص، کاهو، گوجه فرنگی، خیارشور، نان به انتخاب شما,103000 تومان ,0,False,
137,9d101f32-a303-4816-96d3-db5f37129658,0893d897-ece8-4b72-bfb6-00ea61363125,برگر ویژه کباب,یک عددبرگر دست ساز 130 گرمی گوشت تازه چرخ کرده میکس گوساله و گوسفندی، پنیر گودا، قارچ بلنچ، سس مخصوص، کاهو، گوجه، خیارشور، نان به انتخاب شما,90000 تومان ,0,False,
138,b7f9301d-d695-4b6a-abad-e7e09e7094f4,0893d897-ece8-4b72-bfb6-00ea61363125,قارچ برگر,یک عدد برگر دست ساز 160گرمی گوشت تازه چرخ کرده میکس گوساله و گوسفندی، قارچ بلنچ، سس مخصوص، کاهو، گوجه، خیارشور، نان به انتخاب شما,85000 تومان ,0,False,
139,6ba49c1f-a308-424b-9fcf-1c83671ed2d2,aef46bb7-b6da-43e7-aa2f-081a67f30668,سیب زمینی سیب زمینی یک نفره ,,45000 تومان ,0,False,
140,b432c817-e5c7-4e74-a344-58e6644ab42b,aef46bb7-b6da-43e7-aa2f-081a67f30668,پنیر اضافه,,40000 تومان ,0,False,
141,e7fdf3dc-ddf1-4a9d-a62d-7a755f31898b,aef46bb7-b6da-43e7-aa2f-081a67f30668,سیب زمینی ویژه ,سیب زمینی سرخ شده، ژامبون خرد شده، قارچ، پنیرمیکس، فلفل دلمه ای سبز و قرمز,90000 تومان ,0,False,
142,33b6f200-7508-4db5-a328-837f8821880b,aef46bb7-b6da-43e7-aa2f-081a67f30668,قارچ سوخاری,,75000 تومان ,0,False,
