,id,name,image,types,styles,latitude,longitude,isSpecialPin,rating,priceClass,address,hasOffer,city,isClubMember,slug,HasReservation,type_1,type_2,type_3,type_4,type_5,type_6,type_7,type_8,ایرانی,تهیه غذا و کیترینگ,فست فود,برگر,کبابی,کافه,نان و شیرینی,بوتیک کیک,پیتزایی,گیلکی,شیرینی فروشی,سفره خانه,ایتالیایی,ساندویچی,فرنگی,عربی,هندی,غذای دریایی,گیاهی,غذای سلامت,غذای سالم و گیاهی,مکزیکی,بستنی فروشی,آبمیوه فروشی,ترکیه\u200cای,گریل,طباخی,لبنانی,چینی,قلیان سرا,چای خانه,اسنک و شیرینی,بوفه ,مدیترانه ای,آش و حلیم,قهوه\u200cخانه,آسیایی,مراکشی ,کافی بار,سلف سرویس,,ترکیه‌ای,فودکورت,قهوه‌خانه,فینگرفود,فرانسوی,تایلندی,باربیکیو
229,a28d2ff1-5593-44e4-91cf-4a53aedefdd5,ژیرا,https://2.fidilio.com/storage/Images/thumbs/fceb75ba-8581-43ec-92a5-5130b5e470df.jpg,"[1, 2]","['فرنگی', 'ایرانی', 'کافه']",35.7311363,51.4390373,False,5.099999904632568,2.0,خیابان بهشتی،نرسیده به خیابان سهروردی، پلاک ۱۳۰،طبقه دوم,False,تهران,False,zhira,False,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,,,,,,,,
230,75403e15-a835-53f5-2cba-d41450210a2b,عروس لبنان,https://2.fidilio.com/storage/Images/thumbs/6de239b5-d944-4c23-95a2-e37a47ed7f0d.jpg,[1],"['عربی', 'لبنانی']",35.7311,51.43998,False,7.0,2.0,خیابان بهشتی، بین اندیشه و سهروردی، نبش داریوش، پلاک ۱۴,False,تهران,False,arooselobnan-rest,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,,,,,,,,
231,dedaf1f6-0ffc-4322-a237-bc1ce9d5e78f,تاشه آلمانی,https://2.fidilio.com/storage/Images/thumbs/100732f6-c7e1-41f6-b617-1c89f2d1f3fa.jpg,[1],['ساندویچی'],35.6993523,51.42654,False,0.0,2.0,خیابان امام خمینی،خیابان سی تیر،گذرگردشگری سی تیر,False,تهران,False,tasheh_almani,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,,,,,,,,
232,7388f5c4-7695-47c3-9496-0918b706a4a6,توراکو,https://2.fidilio.com/storage/Images/thumbs/e00c42fb-fdd3-4fe5-a493-3af3d32ffb3b.jpg,[1],['پیتزایی'],35.7312965,51.4388351,False,0.0,2.0,"سهروردی شمالی، نرسیده به تقاطع عباس آباد، پلاک ۴۶۵(جنب ایستگاه اتوبوس)
",False,تهران,False,turaco_pizza,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,,,,,,,,
233,aed81256-cc95-4a59-a566-756c8c833ec9,کافه قنادی لرد ,https://2.fidilio.com/Storage/Images/98FEE775-0BF0-48CC-AA71-9323E662C4CE.jpg,[4],[],35.71444,51.4144936,False,8.699999809265137,1.0,استادنجات الهی، ویلا، نرسیده به خیابان کریمخان زند، پلاک ۱۸۶,False,تهران,False,cafeghanadilord,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,1.0,,,,,,,
234,d5a10b9d-0f37-42c1-a812-d2642bc900cb,عروس لبنان,https://2.fidilio.com/storage/images/thumbs/D5A10B9D-0F37-42C1-A812-D2642BC900CB.jpg,[4],[],35.7310829,51.44029,False,7.099999904632568,2.0,خیابان بهشتی(عباس آباد)، بین اندیشه و سهروردی، نبش خیابان داریوش,False,تهران,False,arooselobnan,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,1.0,,,,,,,
235,a8ee47d6-c6b1-42e2-9706-12e42ad36e83,مان زا,https://2.fidilio.com/storage/Images/thumbs/7c636824-3b82-47a7-b5c4-197f483e0c61.jpg,[2],['کافه'],35.7086563,51.41571,False,6.300000190734863,2.0,خیابان کریم خان، خیابان نجات الهی، خیابان اراک، پلاک35,False,تهران,False,manza,False,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,,,,,,,,
236,bc9940a7-6722-40ce-907d-0ad373843cf0,زند (کریمخان),https://2.fidilio.com/storage/Images/thumbs/08b11d78-63d3-4f9f-a543-37e8f0a1c45e.jpg,[1],['ایرانی'],35.7150536,51.41437,False,0.0,2.0,"خیابان کریمخان، نبش ویلا(نجات الهی)
",False,تهران,False,zand_karimkhan,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,,,,,,,,
237,c60713fa-5095-434c-b9df-8c7e4fa9c2f0,اِران,https://2.fidilio.com/storage/Images/thumbs/2ede77ad-8a4d-4ac2-8b81-20f6f910f2f0.jpg,[2],['کافه'],35.7311363,51.4405,False,0.0,2.0,"خيابان بهشتي، بين خيابان انديشه و خيابان داريوش ، پلاك ٩٨
",False,تهران,False,eran_cafe,False,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,,,,,,,,
238,9a853c77-4834-4d6a-9f1f-172545ef13da,پیتزا سورن,https://2.fidilio.com/storage/images/thumbs/9a853c77-4834-4d6a-9f1f-172545ef13da_0.jpg,[1],"['پیتزایی', 'فست فود']",35.7102127,51.4148865,False,8.399999618530273,1.0,خیابان نجات اللهی(ویلا)، نبش خیابان ورشو، پلاک 1,False,تهران,False,suren-pizza,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,,,,,,,,
239,143fe73f-524a-44ca-ab7e-2bca9757834b,کباب سرای اندیشه,https://2.fidilio.com/storage/images/thumbs/143fe73f-524a-44ca-ab7e-2bca9757834b_0.jpg,[1],['کبابی'],35.7306633,51.4428864,False,8.2,1.0,خیابان اندیشه ، نبش یکم غربی ، پلاک 64,False,تهران,False,kababsarayeandisheh,False,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,,,,,,,,
240,48ac31de-abb4-496e-8df4-ad784bf715bd,ث,https://2.fidilio.com/storage/Images/thumbs/2043eb83-3ca8-44d0-b868-e5c90545a896.jpg,[2],['کافه'],35.70821,51.4156876,False,7.4,2.0,تهران، خیابان ویلا، خیابان صارمی شرقی، پلاک ۳۸,False,تهران,False,cafese,False,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,,,,,,,,
241,c50452be-1612-4490-a592-d5e014026961,طلایی,https://2.fidilio.com/Storage/Images/FEE1BCCF-835A-4156-9EFC-39B0E40753F4.jpg,[4],['شیرینی فروشی'],35.7216339,51.41591,False,9.300000190734863,2.0,خیابان میرزای شیرازی ، بالاتر از پمپ بنزین ، پلاک 155,False,تهران,False,talaei,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,,,,,,,,
242,e2cf1a2b-df8c-4667-a449-ba5599a05e51,مینیون,https://2.fidilio.com/Storage/Images/3C8BE173-CAF5-4951-84FB-2A1F97B79804.jpg,[4],"['نان و شیرینی', 'شیرینی فروشی']",35.69928,51.4258766,False,9.5,2.0,خیابان سعدی، نبش خیابان برادران قائدی(هدایت سابق)،پلاک665,False,تهران,False,minion,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,,,,,,,,
243,2303b7dc-8c0e-461e-88c6-821e6e636a7a,طلایی,https://2.fidilio.com/storage/images/thumbs/2303b7dc-8c0e-461e-88c6-821e6e636a7a_0.jpg,[1],['ساندویچی'],35.7215,51.41562,False,8.300000190734863,1.0,میرزا ی شیرازی .نبش کوچه ۱۸.پلاک ۱۴۴,False,تهران,False,talayi,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,,,,,,,,
244,46f91ffe-eb98-2ca8-d979-5d7dddf27a95,زرچ,https://2.fidilio.com/storage/Images/thumbs/66c23534-7c18-4817-8794-427f591846b7.jpg,[1],"['فرنگی', 'ایرانی']",35.73196,51.43263,False,7.900000095367432,3.0,عباس آباد، مهناز (صابونچی)، پلاک 17,False,تهران,False,zarech,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,,,,,,,,
245,ff5e6feb-68bf-41b1-b9aa-ebacd85124bd,ریشه,https://2.fidilio.com/storage/Images/thumbs/01aa3675-505f-40e5-972d-4a8c5a34e4f7.jpg,[1],['ایرانی'],35.69937,51.42496,False,0.0,1.0, خیابان کوشک ، بین لاله زار و سعدی، پلاک ۸، روبروی خانه صادق هدایت,False,تهران,False,risheh,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,,,,,,,,
246,d3036612-8ba5-49a4-9655-90f75acff4fb,تلما,https://2.fidilio.com/storage/images/Thumbs/be8daeaa-49c0-40d5-8a0f-7fc2d0dfa592.jpg,[2],['کافه'],35.7022,51.4201851,False,0.0,2.0, میدان فردوسی، خیابان ایرانشهر، روبروی اداره پست، پلاک۱۶,False,تهران,False,telma,False,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,,,,,,,,
247,84a43082-ef5b-4053-9a6d-a2749f5ee55f,کارفه,https://2.fidilio.com/storage/Images/thumbs/7ff08d8f-1e7a-4b51-ba8c-1f057d89b634.jpg,[2],['کافه'],35.71371,51.4138,False,0.0,2.0,"کریمخان،ویلای ‌جنوبی،کوچه ‌ارشد،شماره ۷
",False,تهران,False,karfe,False,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,,,,,,,,
248,66bd67d9-af5a-4343-8ba1-53b511fa6708,3 تی (کریمخان),https://2.fidilio.com/storage/Images/thumbs/8e70ce2e-35ee-4d7b-a89b-8dac4771c5b7.jpg,[2],['کافه'],35.7114372,51.41402,False,6.699999809265137,2.0,کریمخان، خیابان آبان جنوبی، خیابان سپند، پلاک ۶۹,False,تهران,False,3tkarimkhan,False,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,,,,,,,,
249,f43c499f-f0b8-488f-9a9f-3d6d5bf438ff,دانمارکی(ویلا),https://2.fidilio.com/Storage/Images/C8404117-3041-4EE1-8315-2A68F10B0952.jpg,[4],['شیرینی فروشی'],35.70785,51.4153557,False,9.5,2.0,خیابان انقلاب ، خیابان نجات الهی ، بالاتر از خیابان طالقانی ,False,تهران,False,danmarkivila,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,,,,,,,,
250,868e5751-d874-4a9d-bb2c-8660ec5c8455,کیوب برگر,https://2.fidilio.com/storage/Images/thumbs/3c7874b9-0adb-4ddd-b532-4daeb264ff85.jpg,[1],['برگر'],35.72333,51.4164352,False,8.3,1.0,"خيابان كريمخان ، خيابان ميرزاي شيرازي ، خيابان ٢١ ، پلاک ١٨ 
",False,تهران,False,cubeburger,False,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,,,,,,,,
251,f16001bf-f016-4385-9801-6214b87ccee9,آنسو,https://2.fidilio.com/storage/Images/thumbs/f890d635-8ecf-4db2-9544-b411986a2581.jpg,[2],['کافه'],35.71021,51.4142952,False,9.100000381469728,2.0,خیابان نجات الهی (خیابان ویلا)،خیابان ورشو،پلاک 11،زنگ یک,False,تهران,False,anso,False,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,,,,,,,,
252,0cccd307-bda6-440d-be47-b090224c5859,مدرن (میرزای شیرازی),https://2.fidilio.com/storage/Images/thumbs/ce13def0-9743-4eef-b679-07a9006a0cb0.jpg,[1],['فست فود'],35.7223663,51.41579,False,0.0,2.0,"میرزای شیرازی، بین کوچه ۲۰ و۲۲، پلاک ۱۷۰
",False,تهران,False,modern_mirzashirazi,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,,,,,,,,
253,ba9bea89-f1ce-429c-b929-1869bdb93305,دیزی سرای طهران تهران,https://2.fidilio.com/storage/Images/thumbs/ec71e514-9721-4989-a177-2756c477f080.jpg,[1],['ایرانی'],35.7116928,51.41371,False,8.199999809265137,2.0,خیابان کریمخان، خیابان عضدی(آبان جنوبی)، خیابان سپند غربی، جنب تماشاخانه سپند،پلاک۶۹/۳,False,تهران,False,tehran_tehran,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,,,,,,,,
254,49d736d9-3a43-4d85-89d8-907a14cebe6d,فرد توکلی,https://2.fidilio.com/Storage/Images/A7A25896-B893-42C0-9485-158A976D465E.jpg,[4],['شیرینی فروشی'],35.7322044,51.43262,False,8.5,2.0,"خیابان شهید بهشتی خیابان شهید صابونچی (مهناز سابق) نبش کوچه ۴ پلاک ۱۶
",False,تهران,False,fardtavakoli,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,,,,,,,,
255,528bda0e-6e71-41e3-8431-4b715d65c2dd,شانیا,https://2.fidilio.com/storage/Images/thumbs/9e658d28-a5dd-4c83-bf13-e7099aa105cd.jpg,"[1, 2]","['فرنگی', 'ایرانی', 'کافه']",35.7001266,51.42266,False,8.2,1.0,میدان فردوسی به طرف شرق خیابان امیرسلیمانی خیابان مهنا پلاک2، کافه شانیا,False,تهران,False,shaniya,False,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,,,,,,,,
256,714eb93e-4b2b-4388-a0dd-8fb6c25863e8,قاطی پلو,https://2.fidilio.com/storage/Images/thumbs/3f70fb36-c864-4527-afd8-1a56880a3b34.jpg,[1],['تهیه غذا و کیترینگ'],35.72435,51.45356,False,0.0,2.0,خیابان شریعتی، خیابان معلم، انتهای خیابان گوهری، پلاک 14,False,تهران,False,ghatiipolo,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,,,,,,,,
257,29134147-a6b2-4620-824c-14fa429ce171,طباخی کلپچ,https://2.fidilio.com/storage/images/thumbs/29134147-a6b2-4620-824c-14fa429ce171_0.jpg,[1],['طباخی'],35.7241,51.41668,False,6.699999809265137,2.0,خیابان مطهری، تقاطع میرزای شیرازی، پلاک ۲۰۹,False,تهران,False,tabbakhikalapch,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,,,,,,,,
258,0a39ea8f-1b33-454a-bb73-914a43c80a56,باور,https://2.fidilio.com/storage/Images/thumbs/d9aa1406-bddc-49c6-89d1-3ffed2a26826.jpg,[2],['کافه'],35.71146,51.413662,False,0.0,2.0,"خيابان كريمخان خيابان عضدى ( آبان )جنوبي خيابان شهيد جعفر شهرى تماشاخانه سپند
",False,تهران,False,cafe_bavar,False,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,,,,,,,,
259,6bcb8c4b-fd3c-4a86-994c-2b62387112ac,بیسترو پاپ,https://2.fidilio.com/storage/Images/thumbs/7454b09e-06b6-4dbe-916e-ab46c0f06527.jpg,[2],['کافه'],35.7047348,51.41681,False,8.699999809265137,2.0,خیابان سمیه، بعد از سپهبد قرنی ، نرسیده به نجات اللهی ، داخل کوچه افشار ، جنب تالار شب طلایی پلاک ۲,False,تهران,False,bistrotpop,False,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,,,,,,,,
260,75b57577-3550-4dec-874b-443be96fdd36,بابربرگر(فردوسی),https://2.fidilio.com/storage/Images/thumbs/1a6a48a5-f30b-485e-b458-054bf8c94aab.jpg,[1],['فست فود'],35.70178,51.4196777,False,3.8,2.0,"میدان فردوسی،مرکز تجارت جهانی فردوسی
",False,تهران,False,baber_burger2,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,,,,,,,,
261,18ca49a1-ffce-46c4-bc5f-886a49fda216,خانه پاپریکا,https://2.fidilio.com/storage/Images/thumbs/4891185d-66c4-44e4-a056-db9b3db8ec19.jpg,[2],['کافه'],35.70444,51.41672,False,6.699999809265137,2.0,"خیابان انقلاب، خیابان نجات‌اللهی(ویلا)
کوچه محمدی، نبش کوچه افشار، پلاک ۹",False,تهران,False,paprika__house,False,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,,,,,,,,
262,0cbb495e-26df-4173-8056-3e483e938de4,هانس,https://2.fidilio.com/Storage/Images/27A270C4-9318-4D56-BD97-172485482B36.jpg,[4],['شیرینی فروشی'],35.71092,51.4131279,False,9.5,2.0,خیابان کریمخان زند، آبان جنوبی، کوچه عقیلی، پلاک 3,False,تهران,False,hans,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,,,,,,,,
263,1e95aa88-e955-4460-984c-22a8c0b1c995,گودو یاس,https://2.fidilio.com/storage/Images/thumbs/74f6fc0a-96ad-464c-97fc-61954295ded9.jpg,[2],['کافه'],35.70457,51.4163933,False,8.100000381469727,2.0,خیابان نجات الهی، خیابان محمدی، بن بست گل یاس,False,تهران,False,godo_yas,False,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,,,,,,,,
264,d2225f4f-ec52-4ca2-9895-bda1ad7f4678,بوفه کتاب مکتب تهران,https://2.fidilio.com/storage/Images/thumbs/983c5157-b10e-4aa4-8f81-d50c8535e71e.jpg,[2],['کافه'],35.7093658,51.41356,False,6.9,1.0,خیابان کریمخان آبان جنوبی پایین تراز ورشو کوچه کیوان پلاک8,False,تهران,False,bofe-ketab,False,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,,,,,,,,
265,a3550fa4-efd1-4ccd-a7d2-5a24f23c4cff,آبتین,https://2.fidilio.com/storage/Images/thumbs/4f80ffee-25b8-45d1-b3b5-7cd3bdd7c62e.jpg,"[2, 8]",['بستنی فروشی'],35.7033157,51.4531326,False,3.799999952316284,2.0,"میدان امام حسین،نبشِ چهارراه صفا
",False,تهران,False,abtin_icecream,False,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,,,,,,,,
266,6777a659-b267-45ec-8147-dcced0bc3879,فیلم کلاسیک,https://2.fidilio.com/storage/Images/thumbs/f59308bf-f7e1-4550-975f-bf328b4a4431.jpg,"[1, 2]","['فرنگی', 'ایرانی', 'کافه']",35.70504,51.4157143,False,7.4,2.0,خیابان سمیه، تقاطع نجات الهی پلاک 254,False,تهران,False,film_classic,False,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,,,,,,,,
267,a01e5a8f-eeb6-47cc-935d-9dc19ff53bc4,ویونا(دریای نور),https://2.fidilio.com/storage/Images/thumbs/7089dbaf-4ba9-44d7-ae14-8341d545f366.jpg,[2],['کافه'],35.7290573,51.4208145,False,8.2,2.0,خیابان بهشتی، خیابان سرافراز، برج دریای نور,False,تهران,True,viunanoor,False,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,,,,,,,,
268,655e55f5-b7b9-4edd-b78d-e9d72ec13ac4,کافه وصال,https://2.fidilio.com/storage/images/thumbs/655e55f5-b7b9-4edd-b78d-e9d72ec13ac4_0.jpg,[1],"['فست فود', 'برگر', 'گریل']",35.7158127,51.4123955,False,8.699999809265137,2.0,کریمخان، آبان شمالی (عضدی)، خیابان پزشک، پلاک ۱۰,False,تهران,True,vesal-rest,False,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,,,,,,,,
269,257724a3-7c53-5413-d82e-2c4d5850d820,لئون 1960 (آبان جنوبی),https://2.fidilio.com/storage/images/thumbs/257724a3-7c53-5413-d82e-2c4d5850d820_0.jpg,[1],['فرنگی'],35.710125,51.4129524,False,7.599999904632568,3.0,خیابان کریمخان زند، خیابان آبان جنوبی، نبش کوچه ورشو,False,تهران,False,leon1960,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,,,,,,,,
270,51567245-efe2-49f4-8514-310400302d41,ناتور,https://2.fidilio.com/storage/Images/thumbs/e1291dc2-2d1d-42d4-959c-f0b5cf71bda6.jpg,[2],[],35.711277,51.4126854,False,0.0,2.0,کریم خان زند، خیابان آبان جنوبی، پلاک 38، طبقه همکف  ,False,تهران,False,natur,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,1.0,,,,,,,
271,29a49855-aa66-4109-8ac4-bf6fcd06a59e,دیسفان,https://2.fidilio.com/storage/images/Thumbs/064e75df-f85e-43dc-8d17-ee9704ffa9fa.jpg,[2],['کافه'],35.7091637,51.4132347,False,7.7,2.0,خیابان کریمخان،خیابان عضدی جنوبی ،جنب رستوران نایب، طبقه همکف,False,تهران,False,thisfun,False,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,,,,,,,,
272,d9885f23-ad24-4c20-915f-cc9e2a52f761,نخلک,https://2.fidilio.com/Storage/Images/C1BA15C1-F7C5-4720-A49D-5BAE34369F78.jpg,[4],[],35.73155,51.42537,False,8.100000381469727,2.0,دولت، خیابان رحمانی,False,تهران,False,nakhlak,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,1.0,,,,,,,
273,f94722d9-df07-4ba8-907d-034d6c844658,خوچمچه (مطهری),https://2.fidilio.com/storage/Images/thumbs/edadcf66-9a17-4ca8-8634-2631b09a5020.jpg,[1],['گیلکی'],35.7252,51.41611,False,0.0,2.0,خیابان مطهری، خیابان میرزای شیرازی، بین کوچه بیستم و بیست و دو، پلاک ۱۷۲,False,تهران,False,khochmache_motahari,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0,0,,,,,,,,
